lfdr,p_values
,0.6688879776710062
,0.6689319306920767
,0.6693178947796038
,0.6705902627671605
,0.6711478931097055
0.9999644479605114,0.6711679660643466
0.9918070920096688,0.6721053698643855
,0.672151719547836
,0.672288736678047
0.9999999981355421,0.67275932352871
0.9899737622704923,0.6730485536386546
,0.6735476501685627
,0.6736474265483485
,0.6737622925252327
,0.6738101714249841
0.9999999999973768,0.6738929484312655
,0.674127446095306
,0.6744467481524192
,0.6745400378324167
0.992983225287631,0.6747860436376312
,0.6751704200897103
0.904758982358429,0.6753069720866289
0.9999996885974265,0.6753886627032375
0.9999999999996532,0.6756347875800497
,0.675644301803823
0.9999999997809872,0.6757714071125794
,0.6759280308467026
0.6974840407736881,0.6762417775055256
,0.6763170791034147
,0.6764000697711643
,0.6765491285610585
,0.6767772655470514
0.970810553209348,0.677198456058469
,0.677999822853068
0.9999971696424557,0.6781477966973056
,0.6781744972255068
0.928916777233625,0.6789618750977483
,0.679076247025842
0.7308207289228766,0.6795706707983457
,0.6796112895171436
0.9796937228100158,0.6799232964333076
,0.6805803203211942
,0.6806092705206239
,0.6808178842331551
,0.6809126824851292
,0.6809931945850575
,0.6823425720848714
,0.682728020940168
0.9999999999993505,0.6828714447265598
0.9689042924815462,0.6830802199648114
,0.6832535408249951
,0.6835293174402117
0.9999978024730779,0.6836076802743006
0.9479186178171606,0.6838459410658153
,0.6844209592153587
,0.6844659488038527
,0.6860326877188945
0.9999996763006637,0.6862137851718909
0.9682373918326941,0.6864505737296664
,0.6868804499002077
0.991508140937,0.6883683994000288
,0.6887465382377227
,0.6887567079555654
0.990559520096682,0.6888745720903866
,0.6890330063079413
,0.6890580703230444
,0.6890994056310484
0.9845827795976848,0.6891242482065404
,0.6891255675259189
,0.6892625862495174
,0.6892707406897902
0.9923330034774192,0.6895362214351329
,0.6895684131780322
,0.6899622162396741
0.9999999997926821,0.6900621701654551
0.9987960552791955,0.6903449533244246
0.9971313996073434,0.6903787285300045
,0.6908071647230709
0.999999682410783,0.6911087880398599
0.9844473012225622,0.6913301988153501
,0.6914991349114292
0.9999999970425231,0.6915775064257768
,0.6916575056237051
,0.6922766602857202
0.868838657618137,0.6922904607010314
0.9999999999951328,0.6925267162078259
,0.6925689135678215
,0.6926634278688961
0.9272451020977153,0.6928147884647664
,0.693242943323298
0.9868627758488927,0.6938216085060198
,0.693848880253563
,0.6964017163710177
,0.6971961333097789
,0.6976366380774894
0.9999999999952336,0.6978201000473269
0.9999999961309345,0.6979829732432185
,0.698763153839642
0.9999997161278114,0.6992339837762622
0.8200132401650287,0.6993584150181295
,0.699803728150811
0.99872391877499,0.6999788256311679
0.9918996028990577,0.7003701454944862
,0.7004593409442148
0.9999979460233401,0.7008062109603667
,0.7013231811803073
,0.7021176405028023
0.9988529482721953,0.7025472325033004
,0.7027037557471346
,0.7030816259209457
,0.7041880261162682
,0.7057964353405095
,0.7059846293842014
,0.706349957092011
0.9999999999991511,0.7063660617451991
0.9937977376052917,0.7064126069816636
,0.7064752198129529
,0.7065702907084553
0.8600363715110524,0.7068881308360362
,0.7078654360325616
0.9999999983755123,0.7079710810977147
,0.7082751049343416
,0.7083524857725856
,0.7084595815267807
,0.7087600547271893
,0.7092370659605096
,0.709351236181893
0.9999999055574442,0.7097175433734431
,0.7098882298657707
,0.7101426259587976
,0.7108502075046517
,0.7113439718528153
0.9999999999994214,0.7118413969586369
,0.7120815882413439
0.9999999999999987,0.7121527119441604
,0.7130188531206578
0.917457452530986,0.7132538312530443
,0.7132851228704129
,0.7136923476729893
,0.714120256575654
,0.7141751077152725
,0.7142976203805729
,0.7149058733455033
,0.7149620837682543
,0.7151547465288428
,0.7155311809740242
0.9465364496655592,0.7158188544437971
,0.7160350046544679
,0.71614004602138
0.9999999991157134,0.7165383107431353
,0.717017405894347
,0.7170985143271036
,0.7171188702811939
,0.7176877889234464
,0.718684050473051
,0.7189010076689757
,0.7196766735985047
0.9999976057146618,0.7199663261697361
0.9999999999992149,0.7199816875334771
,0.7202691612752175
,0.7203332232948831
0.9999999999992013,0.721000813451749
,0.7210773876024601
,0.721523177609471
0.9551512460672279,0.7217928080631058
0.9999999995194615,0.7231398765972581
0.9483727360208394,0.723250901573671
,0.7234880416660769
,0.72378477827052
0.9253263731746275,0.7238590530445119
,0.7246531501314951
,0.7249776894596056
0.9557482264146363,0.7250042001709833
,0.7261608313792007
,0.7263239385751382
,0.7264436183102838
,0.7269792803857356
0.8732510553487318,0.7270329072086249
,0.7276710628857859
0.9999999995338702,0.730202729473008
,0.7302526912769916
,0.7317584628564746
,0.7317813500711812
,0.7319569100585037
,0.7320451299221385
,0.7329096083542073
,0.7330073838680238
,0.7330338805374843
0.9389817152102483,0.7333687515435222
,0.7334961691969337
0.999999179414183,0.7335951363154778
,0.7337139892246162
0.9999999999992604,0.7338143576281182
,0.7340337154732234
,0.7342411516580016
,0.7343083010602136
,0.7344983800153139
0.9505599618666156,0.7345344962625686
,0.7346322015544992
,0.7350714516691219
,0.7352604239652276
,0.7352607835088454
,0.7358773272776159
0.9433187996413862,0.7360902706734536
0.9012111197920875,0.7363453628522418
0.9930551202770121,0.7370019464394557
0.9999999999997737,0.7377000971951033
,0.7378709712752367
0.9019049680041475,0.7380147078120424
,0.7380770384865192
,0.7390558617060701
,0.7405400970129954
,0.7409620509971054
,0.7410639035414429
,0.7411892775524487
0.9946596432382862,0.7414647400231221
0.9520743912318292,0.7416840590260556
,0.7419627901069448
,0.7425803802654185
,0.7432674175306346
,0.7439167138560883
0.9528291209945605,0.7442749508647987
,0.7443109627094247
,0.7445278979287802
0.9999999999999998,0.7445522466642506
,0.7446209913026973
,0.7456342042496293
,0.7461339088269487
,0.7461437124796698
,0.7462078684705927
0.9999999998692832,0.7472527077373541
,0.7475645049946813
0.9999997697311791,0.7481046254122974
,0.7481643212867467
,0.7487077329573273
0.9999999999980775,0.7488185732913926
,0.7491108329438334
,0.7491836042598659
0.9755442492181423,0.7493184378485473
1.0,0.7497028832820696
,0.7498372718867421
0.9116599400709792,0.750557859896062
0.9881007165139538,0.7506146461099512
,0.7510937587170677
,0.7513820663833094
,0.751449537357761
,0.7518101318651969
,0.7518255020260977
,0.7518978315563146
,0.7520120186459026
0.9340456556396277,0.7526870430800574
0.9999999994643327,0.7526873517790673
,0.7530191243351994
0.9999999999991791,0.7530352619914522
,0.7543506083196798
0.9999993412970953,0.7544479319525796
,0.7545988480020505
,0.7551697562980979
0.9640535614153517,0.7552543982577757
0.9999999999997524,0.7559027767276032
,0.7563958203555887
0.928108386422937,0.757742002785158
,0.7579064102821987
,0.7579734061228833
,0.7580324834857952
0.9999999993143724,0.7591798685746945
,0.7595417629668144
,0.7598376813272008
0.9999999999999998,0.7601896051832291
0.9999999999993454,0.7603791289718397
0.9999999999993312,0.760404138493818
0.9999999999999989,0.7604136627051886
,0.7605480912121246
0.9999999873763411,0.7609040706053567
0.945563129610723,0.7618934565775362
,0.7619433906844129
,0.7622120639475717
,0.7628024897851475
,0.7628325563592049
0.9796378853286656,0.762853330134543
,0.763471613034117
0.9951837596392393,0.7636089075109168
,0.7636911611816409
,0.7638571760503439
0.9931799162407039,0.7642259436727652
,0.7646830718722404
,0.7647808125900972
0.9309158996601767,0.7649631533620652
0.9999999999999998,0.7656260207505187
0.9781714886984555,0.7662174003089399
,0.7664577846425686
,0.766788261228648
0.9999999999999996,0.7670768332449523
0.9999999978737284,0.7671034515322557
,0.7674556678585113
0.998388152109827,0.7680269282343414
,0.7681058215871011
0.9999999999999991,0.76914012705171
,0.7692598422143682
,0.7693956581234609
,0.7696604288774636
0.9581027556395467,0.7698125924232089
0.9999999998831672,0.7707383714301945
0.999999392056396,0.7710083818547362
,0.7712440732350262
,0.7715962289285341
,0.7722551875786934
,0.7722686200316022
0.9941346351748508,0.7729120653943702
,0.773073259104871
1.0,0.7735682106067456
,0.7748687164401535
,0.7749247706305489
,0.7750041320169523
0.9658089867700607,0.7758118343659013
0.9999917510214801,0.7759325448613934
,0.7761311622927369
,0.7763382225933637
0.9999999999559588,0.7767281372590817
,0.7770231524773832
,0.7782126306437532
,0.7782404319265241
0.9999998718310847,0.7785579708035223
0.9089417184588933,0.7790158192703928
,0.7816819868631619
,0.7823306614464359
0.9999781201307195,0.7823968409271768
0.999999994072938,0.7827085170061043
0.9011484567091913,0.7828472893597483
0.9606301087109249,0.78317687464276
,0.7834473497734041
0.9985097077271492,0.7834785256673878
,0.7837506877175188
,0.7849193428128967
,0.7857102674213576
0.9611550472786385,0.7857845526475958
0.8748125468077218,0.785827459831528
,0.7859788483948351
,0.7868305467732795
0.9982830795945445,0.7868700186763172
0.8754867714328382,0.7869192039986275
0.999973779559265,0.7870427771601264
,0.787507544826429
0.999999368015525,0.7877340157358753
,0.7878690971248767
,0.7880670653882461
0.998546908965005,0.7882688361615744
0.9999999993109148,0.7893376504274904
,0.7895321878907152
,0.7898745398064768
0.9999999981154981,0.7905816385006311
,0.7907852567727448
0.9900926396780261,0.7909838548427122
,0.7917259286258169
0.9999999989036437,0.7920934745749888
,0.7920998896539628
0.9999792394939063,0.7922812202242093
,0.7935905530288384
,0.7937661456501928
,0.7939128922564022
0.9753686772893052,0.7939716989169251
,0.7942055350844568
,0.7943236361461032
,0.7946153270516001
,0.7947893292878561
0.9999407491830012,0.7950950567203305
,0.7952452212575952
0.9947872777758754,0.7954456417905941
0.99948715395306,0.7959379995676044
,0.7969056286914666
,0.7986357474027969
,0.799023541264771
0.9999999982078089,0.7997343103843583
,0.8007731628754462
0.9999999976108851,0.8008948703652181
,0.8009199559391175
,0.800995731226237
,0.8012833882518802
0.9999999999999991,0.801711461944813
,0.802572372031109
0.999999999997091,0.8028461179871924
,0.8046265936952928
,0.8054641936538494
0.999999889745962,0.8062798749860993
,0.8065084720556758
,0.8066617053903866
,0.8069291831108558
0.901751565694109,0.8069489715124413
1.0,0.8094351651868197
0.9999999999999993,0.8094594526955647
,0.8095497337335623
,0.8095822772471518
,0.8105133461085227
,0.8107197621658953
0.9992513404950939,0.8112176730824169
,0.8115043194937738
,0.8116520992245984
,0.8117135380387795
,0.8122631407652281
,0.8128765519358887
,0.8129303437621336
,0.8132192305322954
0.9158975247271561,0.8133182971236976
,0.8137296433902808
,0.8138277719560945
0.9998415653199515,0.8143547677816261
,0.815894388857614
,0.8161213907992504
,0.816342654014115
0.9999934057151124,0.8164407358149085
,0.8168721956895729
,0.8175779721876821
0.9341067132138722,0.8182661814282586
,0.8187624024071052
,0.818972998270147
,0.8197967768001243
,0.819850880910809
,0.8201122253274473
,0.8201694037870295
,0.8206412801211355
,0.8206976786983835
,0.8210317461463237
,0.8213156569823299
,0.8217072207837979
,0.8224417795204622
,0.8224577370428332
0.9999999999999993,0.822817274939256
0.9999697106180977,0.8230832730961921
0.991930333028699,0.823522146458607
,0.8237154627584957
0.9999999999999636,0.82634207261326
,0.8268217920536685
,0.8270559254509617
0.9999999999997375,0.8272940597920522
,0.8273243289267468
,0.8282055378950054
0.9999995007348359,0.8282096960248541
,0.8284918153734422
,0.8295916231413825
,0.8296175315283876
0.9901227857766728,0.8297280161622882
0.9999999985040704,0.8298306313381185
0.8979068262885438,0.830891260887557
,0.8309247927231733
0.9999999999999998,0.8310758345052114
,0.8319481533053138
,0.8319813424057623
,0.8320163235431632
0.999998659874419,0.8320224502227482
0.9999999999987794,0.8322186001030332
0.970313544501832,0.832461487445964
,0.8326096156209081
,0.8326329008649336
0.8733670046941983,0.833813866879149
,0.8347571620656359
,0.8353584676789371
,0.8356436697722559
0.9999999995536175,0.8357907966934831
,0.836558564655994
,0.8365828720818067
,0.8367552206110465
,0.8369025939885212
0.9532479438307006,0.8369136524203497
,0.837436119020989
,0.8380842227232846
0.9632689006557862,0.8381175885509657
0.9999999985859465,0.8383461553602207
0.9542285677396674,0.8391598321860299
0.9999999999997573,0.839241266776671
,0.8401647841366915
0.9999999999029086,0.8405195566205093
0.975890866307297,0.8408061460666855
0.9043105030225017,0.8411114159373138
,0.8414313083904562
0.9999947050847017,0.8416264431827808
,0.8417056927715203
,0.8418095318530892
,0.8422404594648895
,0.842600035428347
0.9999999986270462,0.8426536224641232
,0.8428489976544555
0.9999999999999674,0.8433253033897645
0.992827940222571,0.8440802960306195
0.9996192327110778,0.8441346673575842
,0.8442615367157171
0.9664864364917685,0.845437603989166
,0.8457761357378462
1.0,0.8471456431510325
0.9994078425780539,0.8474951598711079
0.9999999999999993,0.8478193247808551
,0.8479607613262952
,0.8480442874472889
,0.8484691151353967
,0.8487872513165461
0.9935950163488879,0.8501421452164729
0.9790624340053513,0.850231622096659
,0.8513141902307011
0.9966822723821144,0.8517095361769653
,0.8534058138741376
0.999999863865601,0.8535356945682164
,0.8549894576234999
0.9933944828873241,0.8554965167477229
,0.8558099800969328
0.9999999999995508,0.8562363758436535
,0.8562620437325728
,0.857589771350432
,0.8587443081908209
,0.8587515296946401
,0.8592395318179914
0.9665691520691868,0.8596258665552294
0.9875477069319059,0.8596872294892847
,0.8599262746911606
0.9936219841614318,0.8601223018879773
0.9965763401699292,0.8605589560597476
,0.8609590634805466
,0.8613910219203075
,0.8618148178852957
,0.8620871880010775
,0.8625507750481685
0.9999999991423165,0.8633198104682454
,0.8638191142342935
0.9516136472041654,0.8642166361790187
,0.8645504835937574
0.9999999999188842,0.8648941285771308
0.9989603872063731,0.8649471498676624
,0.8650246697363916
,0.8650818870069171
,0.8658254929457085
,0.866145325822754
0.9805667221435307,0.8665858432654412
0.9999998870489234,0.8673137300763031
,0.8687017758265676
,0.8689948308601907
,0.8692708438347218
,0.869551036388128
,0.8697042863741742
,0.8697214960194255
,0.8697268683115267
1.0,0.8698948290868269
,0.869923495045274
,0.8700068804565195
0.9999875984687427,0.8701510646673027
,0.8707939386282281
,0.8709223568242324
,0.8731510509281319
0.9824794135161888,0.8732507365096674
,0.8734140537413811
,0.8739935820759455
,0.8740098897833825
0.9999999999999996,0.8740956615501276
,0.8748252042863623
,0.8751482087695673
,0.8752928257292083
0.9989680246027661,0.875316501395059
0.999999999998237,0.8753961370443427
0.9999996504251764,0.8763621154140199
,0.8768805147515867
,0.8772169479906575
,0.8775506995912011
0.9999999968439357,0.8776952726889048
,0.8780256535169599
,0.8780769480816045
0.9999992508122184,0.878378913619089
0.9999999336109993,0.8783969815343656
0.99999999688769,0.8792840949067826
,0.879500344680794
,0.8795010017711471
,0.8796590637590621
0.997708932689855,0.8797366481548944
,0.8798692599908735
,0.8803600411592919
,0.8813453405123577
,0.8821303255417712
0.9796893882268137,0.8826239392172631
,0.8828400773892033
0.9949277342979944,0.8852719680733573
0.9999999664960924,0.8854661211017948
,0.8857420992781794
1.0,0.8864105734187298
,0.8865292463182652
0.9477044503842835,0.8868966341441082
0.9999999999998939,0.8869148218112781
0.9999999863179172,0.8874743371658748
0.9972863486522782,0.8878189408230835
,0.8878966221091454
0.9991480889260727,0.8879140574247368
,0.8882865986685781
,0.8885360225333668
,0.8887247510619443
,0.8893107563169866
0.9848662526668001,0.889649849065553
,0.8897522326204744
0.9541565933892755,0.8897660581617277
0.9999990106871557,0.8901564956487226
,0.8903241286803094
,0.8905470929878486
,0.8906560417418362
0.9875773171975163,0.8907985804071119
,0.8915244619012085
0.9356598418779148,0.8918966754373328
,0.8929192406020795
0.9999997009931756,0.8932535323985227
,0.8935255215990732
,0.8936107391330991
,0.8938695110944092
0.998001413638463,0.8942600133491969
,0.8949071376878728
,0.8960219940500156
,0.8960799418970525
,0.8961510222082096
0.9999157381789044,0.8965384746488393
,0.896558410943086
,0.8967612948398804
,0.8970816841547772
0.9527257513903638,0.8974317027211394
0.9351171124751582,0.8982291077557739
0.9999999997155484,0.89832683691356
,0.8991142278207773
,0.8995520320453027
,0.8997389081143075
0.9604889280241857,0.8999259576269198
,0.8999741141237284
,0.9002857161559836
,0.9005637075030715
0.9999999464135207,0.9006365153741466
0.9790349309647451,0.9021810001734567
0.9727703216232102,0.9024401739416458
,0.9029901212560257
0.9999842669572759,0.9038154424295312
,0.9038617019867576
,0.903931561654454
,0.9040206071056669
0.9776243455024279,0.9042337227077913
,0.9042753405986037
,0.9049954005284842
0.9999999999999258,0.9050386463590877
,0.9057741021275956
,0.9060744468269064
,0.9065157935530297
,0.906571565878795
,0.9071703912522799
,0.9072321484782394
,0.907956717761912
,0.9080300466973038
0.996009192043741,0.908621651502607
0.9978155985550509,0.9086860256878936
,0.9091912338945131
,0.909861806122672
,0.9100083346426462
0.9983224611424935,0.9104730241380319
0.9960456710863149,0.9109134168493598
,0.9111538919235146
,0.9111550941995269
,0.911549247718846
0.9756321821863699,0.9118028375763181
,0.9120227592593148
,0.9122162795847152
,0.9123973372856262
,0.9125411424408602
0.9999999999999827,0.9133221893136234
,0.9136406189190844
0.9999999999072262,0.9136721597549247
0.978614548522952,0.9139185836129766
,0.9139653237454051
0.9716080574077277,0.9145174576637549
0.9999999999997415,0.9145289153050302
,0.9147715889870897
,0.9158649911874897
0.9980107912117556,0.9165023567275293
,0.9168930017091856
,0.9171270218267449
,0.9173465112589818
,0.9173682664218034
0.9999777307923572,0.9174312927902516
,0.918211752578412
0.9999992782389708,0.9186134313649335
,0.9190513712431414
,0.919219828691946
0.9842080880832961,0.9198124633745671
,0.9202850724120959
,0.9210560521978037
,0.9216953884584453
0.9932674398658083,0.9217267109437833
,0.9217382231867401
,0.9217755386727247
,0.9222092498170937
,0.9223235548469118
0.9999999189973968,0.9226852666090006
,0.9228208157327088
0.9787893231455217,0.9228951663659581
,0.9230378014987418
,0.9232079759480414
0.9981878638058309,0.9236498927510248
0.9999929570748759,0.9240499156554258
,0.9242388247893936
,0.9242688076484948
,0.9246926124675298
0.9999999999998108,0.9254291191418648
,0.9257068912689723
0.9998265650698286,0.9257312074240592
,0.9272409373680535
,0.9272586522618724
,0.9273107867785395
,0.9277036940660802
,0.9286524108945811
,0.928679058703683
,0.9287273915408389
,0.9302588772542859
,0.9305462893529903
0.9999999999267348,0.9311838743512562
,0.9314208270346644
0.9939800969718071,0.9320414737447444
0.9941982094290661,0.932202265353094
0.9999999999611109,0.9327780921447035
0.9696460840223614,0.9334386756497112
,0.9335093530337882
0.9999999999998335,0.9340969068150378
,0.9341811887055543
,0.9346076305938353
,0.934730136933618
0.9964467299556576,0.935255335791419
,0.9358835787885853
,0.9360460333408457
,0.9361589405511994
,0.936180073407909
,0.9363592222998623
,0.9366075461799209
,0.9366097901359152
,0.9368457493744027
,0.9370592150595737
,0.9376853583365564
0.999999999813568,0.9380035340774012
,0.9382134222883778
,0.9382698465087669
0.9999930528420448,0.9385227795021795
,0.9385648109822291
,0.9387115961095547
,0.9391372057549836
0.9736736645136355,0.9391768099183895
,0.9399579559240739
,0.9401574226344414
0.999999999505351,0.9401838488383116
0.9998024296687754,0.9410303879608163
0.9976044703850774,0.9412004423151742
0.9879458948512279,0.942015660805463
,0.9421219018414986
,0.9422045030993367
,0.942563761714765
0.9868489445226765,0.9428106057188763
0.9999999998908755,0.9437659662378629
0.9999999998498776,0.944984049529381
0.9977681323191061,0.9451095751279582
,0.9460457859762298
,0.9463248712078042
0.9987429617137907,0.9464112485269026
,0.9464566190984531
0.999995095730959,0.9464820663187535
,0.9465990952154628
,0.9468023835882955
,0.9469567401792232
,0.9472824067315692
,0.9473579484402439
,0.9474413717240798
,0.948332539486199
,0.9496122870939493
,0.9500905273479113
,0.9507168917345146
0.996172275430545,0.9507903126555337
0.9999922271651251,0.9512649595288039
,0.9518637550911945
,0.9520962990318653
,0.9530309120279996
,0.9531730099440164
,0.9534068097670793
,0.9536865549647646
,0.954281431235352
,0.954618861848958
,0.9551267204070207
,0.9552403648055076
0.9999985979732701,0.9553721864625132
,0.9556457813866125
0.9998983304787085,0.9557708399966064
0.9647128650934532,0.9567107936102998
0.9982844800372259,0.9575452226864994
,0.9577560633226866
,0.9581505170474809
,0.9581801115241216
,0.9581821846295825
0.9999999781364366,0.9581995881033355
0.9999999951379019,0.9584655797101247
,0.9585716600758597
,0.958644924422002
0.9964203288704875,0.9590632313603658
,0.9593514896061462
,0.9595011507258828
,0.9599873075636736
0.9999999676799348,0.9600848378962266
,0.9601923652265194
,0.9614592500401817
,0.9615739365922649
,0.9619933014104307
0.9999999999998901,0.9627087021721967
,0.9629746924669123
,0.9635673430104528
,0.9642827810791283
0.9999999999936808,0.9643958475355308
,0.9645500977623522
,0.9649516342599326
0.9999999999476039,0.9652729281365383
0.9998855014650537,0.9653906256109088
0.9999998026570857,0.9664186487515186
,0.9665261429919629
,0.9665450955702186
,0.9668296584270317
,0.9673781189567692
0.9908710946971175,0.9674230647277128
,0.9681960475718037
,0.9683227263288174
,0.96911024363144
,0.969114675534536
,0.9695091120292646
0.9998931953555223,0.9706029257639766
,0.9724591121889552
,0.9728780446679057
,0.9731836711726453
1.0,0.9743562817455435
,0.974517611430635
0.9999999988259531,0.9749071229231197
,0.9749172905262588
0.9959635884933769,0.9756903441356175
,0.9759698464217912
0.9999999998611715,0.9764915125233841
0.9981964834455568,0.9765278139042177
0.9886964401958123,0.9766976494633977
0.9998333937911869,0.9770268241484239
,0.97708961701251
,0.977248160590798
0.9936922069080075,0.9774071234380749
0.9998365716148971,0.977460070475308
0.9952059713447381,0.9775778688320189
,0.9776250669541163
,0.9786734206310551
,0.9788427128275383
,0.9790252484158839
,0.9791338951386288
,0.979296288767373
,0.9794397872189171
0.9999981834525603,0.9798328883872883
,0.9798367411270392
0.9999999796568441,0.9799941606022099
,0.9810734623810684
,0.981216662215039
0.9999999995462081,0.9814173500653977
0.9999999816674671,0.981953488956275
0.9938900392817736,0.9821285198239821
,0.9834126635002743
,0.9843118694990757
,0.9845312187259979
0.999713421796471,0.9862519217400846
,0.9864255530712764
,0.9870548444658316
0.9966988264946607,0.9877004591706532
0.9975283623480096,0.9883898759884858
0.9999913649405724,0.9888706787972636
,0.9890360078222896
0.9999999998890385,0.9897410913586128
0.9999999999851106,0.9900063731450943
0.9991722845030928,0.9900587921042034
,0.9903179432925336
,0.9907173552029951
,0.9907958641802981
0.9999999999999853,0.9914254039442791
,0.9916137033598887
1.0,0.9921462086764813
,0.9924834328585701
0.9979691579474906,0.9926852778158589
,0.9931465938050867
0.9999521294638567,0.9938446796096712
,0.9943726453919022
,0.994813670025674
0.9989883718691127,0.9955076689873823
,0.9959424653510953
0.9994026185085376,0.9963706349501184
,0.9976822406604764
,0.997749468327253
,0.9979543178842427
0.9999998467357958,0.9982825638079541
,0.9993459512014745
,0.9994580287384456
,0.9999163804939553
